"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.25","0.25","many2many","same","2.5%","var",2,"rda",2.10097182670765e-05,2.38215343549298e-05
"0.25","0.25","many2many","same","50%","var",2,"rda",0.000176097773079032,0.00027205685506891
"0.25","0.25","many2many","same","97.5%","var",2,"rda",0.00128410568735775,0.00232982416043193
"0.25","0.25","many2many","same","mean","var",2,"rda",0.000328861167495354,0.000647164435910338
"0.25","0.25","many2many","same","var","var",2,"rda",1.35093301962882e-07,5.16256912458666e-07
"0.25","0.25","many2many","same","2.5%","mean",2,"S",-0.633772623593786,-0.678967944922412
"0.25","0.25","many2many","same","50%","mean",2,"S",-0.016530290865972,0.0396847706162009
"0.25","0.25","many2many","same","97.5%","mean",2,"S",0.635768439267102,0.578706988902464
"0.25","0.25","many2many","same","mean","mean",2,"S",-0.00765901435755675,-0.00339219690874604
"0.25","0.25","many2many","same","var","mean",2,"S",0.117799247660032,0.134617926204424
"0.25","0.25","many2many","same","2.5%","var",2,"S",0.000190485601604412,0.000192886504573291
"0.25","0.25","many2many","same","50%","var",2,"S",0.000531133969748168,0.000925810204162492
"0.25","0.25","many2many","same","97.5%","var",2,"S",0.00188772701107405,0.00290454106917629
"0.25","0.25","many2many","same","mean","var",2,"S",0.000691667627038578,0.00106255053331712
"0.25","0.25","many2many","same","var","var",2,"S",2.33811132956046e-07,5.64772451740079e-07
"0.25","0.25","one2many","all","2.5%","mean",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","50%","mean",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","97.5%","mean",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","mean","mean",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","var","mean",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","2.5%","var",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","50%","var",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","97.5%","var",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","mean","var",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","var","var",1,"jaccard",NA,NA
"0.25","0.25","one2many","all","2.5%","mean",1,"N",-0.461132567838591,-0.461132567838591
"0.25","0.25","one2many","all","50%","mean",1,"N",-0.0544427551627567,-0.0544427551627567
"0.25","0.25","one2many","all","97.5%","mean",1,"N",0.571062682475878,0.571062682475878
"0.25","0.25","one2many","all","mean","mean",1,"N",-0.0289848859826805,-0.0289848859826805
"0.25","0.25","one2many","all","var","mean",1,"N",0.0767441201371165,0.0767441201371165
"0.25","0.25","one2many","all","2.5%","var",1,"N",2.52663999458245e-05,2.52663999458245e-05
"0.25","0.25","one2many","all","50%","var",1,"N",0.00307840069934957,0.00307840069934957
"0.25","0.25","one2many","all","97.5%","var",1,"N",0.0165561457106167,0.0165561457106167
"0.25","0.25","one2many","all","mean","var",1,"N",0.00453043451736705,0.00453043451736705
"0.25","0.25","one2many","all","var","var",1,"N",2.17689086105683e-05,2.17689086105683e-05
"0.25","0.25","one2many","all","2.5%","mean",1,"rda",0.0163233533943969,0.0168094665668074
"0.25","0.25","one2many","all","50%","mean",1,"rda",0.0508223225108609,0.0575669251564317
"0.25","0.25","one2many","all","97.5%","mean",1,"rda",0.154419615051522,0.175156699779165
"0.25","0.25","one2many","all","mean","mean",1,"rda",0.0641519965856304,0.0726865825524128
"0.25","0.25","one2many","all","var","mean",1,"rda",0.00163619587775477,0.00250794239462789
"0.25","0.25","one2many","all","2.5%","var",1,"rda",3.23136740262345e-06,6.16800861721426e-06
"0.25","0.25","one2many","all","50%","var",1,"rda",5.29434762829826e-05,8.65362473011103e-05
"0.25","0.25","one2many","all","97.5%","var",1,"rda",0.00058130489632604,0.000911455533440047
"0.25","0.25","one2many","all","mean","var",1,"rda",0.00012662994351619,0.000220204914412339
"0.25","0.25","one2many","all","var","var",1,"rda",3.24707015494713e-08,1.24643767764682e-07
"0.25","0.25","one2many","all","2.5%","mean",1,"S",-0.396200943019797,-0.378951127580331
"0.25","0.25","one2many","all","50%","mean",1,"S",-0.0223663035236779,-0.0312098141730744
"0.25","0.25","one2many","all","97.5%","mean",1,"S",0.37211685987174,0.359994178352044
"0.25","0.25","one2many","all","mean","mean",1,"S",-0.0229541676163704,-0.0229319247879024
"0.25","0.25","one2many","all","var","mean",1,"S",0.0405478879466479,0.0451542753686405
"0.25","0.25","one2many","all","2.5%","var",1,"S",8.4669044897061e-05,0.000145624996929052
"0.25","0.25","one2many","all","50%","var",1,"S",0.000655941775900115,0.00112938732126361
"0.25","0.25","one2many","all","97.5%","var",1,"S",0.00275539567512123,0.00387484261066934
"0.25","0.25","one2many","all","mean","var",1,"S",0.00085833447559584,0.00129902732718378
"0.25","0.25","one2many","all","var","var",1,"S",5.62815899324499e-07,1.18493683948233e-06
"0.25","0.25","one2many","all","2.5%","mean",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","50%","mean",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","97.5%","mean",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","mean","mean",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","var","mean",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","2.5%","var",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","50%","var",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","97.5%","var",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","mean","var",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","var","var",2,"jaccard",NA,NA
"0.25","0.25","one2many","all","2.5%","mean",2,"N",-0.615987845111866,-0.615987845111866
"0.25","0.25","one2many","all","50%","mean",2,"N",-0.0390890202394319,-0.0390890202394319
"0.25","0.25","one2many","all","97.5%","mean",2,"N",0.393806091709862,0.393806091709862
"0.25","0.25","one2many","all","mean","mean",2,"N",-0.0373710468979315,-0.0373710468979315
"0.25","0.25","one2many","all","var","mean",2,"N",0.0693517205002776,0.0693517205002776
"0.25","0.25","one2many","all","2.5%","var",2,"N",1.37982019852734e-05,1.37982019852734e-05
"0.25","0.25","one2many","all","50%","var",2,"N",0.0030955580524353,0.0030955580524353
"0.25","0.25","one2many","all","97.5%","var",2,"N",0.0176125861949915,0.0176125861949915
"0.25","0.25","one2many","all","mean","var",2,"N",0.00476907026446708,0.00476907026446708
"0.25","0.25","one2many","all","var","var",2,"N",2.52156889855293e-05,2.52156889855293e-05
"0.25","0.25","one2many","all","2.5%","mean",2,"rda",0.0118334697023731,0.0106270187694364
"0.25","0.25","one2many","all","50%","mean",2,"rda",0.0541162188598053,0.0613587650187137
"0.25","0.25","one2many","all","97.5%","mean",2,"rda",0.127701693547023,0.155166431587295
"0.25","0.25","one2many","all","mean","mean",2,"rda",0.0594364244088361,0.0673760731935377
"0.25","0.25","one2many","all","var","mean",2,"rda",0.00109996594621773,0.00163279379966803
"0.25","0.25","one2many","all","2.5%","var",2,"rda",1.72307698774301e-06,3.50027039857005e-06
"0.25","0.25","one2many","all","50%","var",2,"rda",6.23945841156897e-05,9.70254412476812e-05
"0.25","0.25","one2many","all","97.5%","var",2,"rda",0.000443887623485936,0.000820343272568423
"0.25","0.25","one2many","all","mean","var",2,"rda",0.000105227490713148,0.000183517340495774
"0.25","0.25","one2many","all","var","var",2,"rda",1.58292382181526e-08,4.89656023559022e-08
"0.25","0.25","one2many","all","2.5%","mean",2,"S",-0.456901386620742,-0.458045432480358
"0.25","0.25","one2many","all","50%","mean",2,"S",-0.0276417434804295,-0.0392101559965086
"0.25","0.25","one2many","all","97.5%","mean",2,"S",0.343426639961291,0.351012087383923
"0.25","0.25","one2many","all","mean","mean",2,"S",-0.017265589958109,-0.0210120450392696
"0.25","0.25","one2many","all","var","mean",2,"S",0.0424737063035241,0.0463796633633124
"0.25","0.25","one2many","all","2.5%","var",2,"S",0.000111022587504368,0.000151228298266615
"0.25","0.25","one2many","all","50%","var",2,"S",0.000585161393496639,0.00079382235968022
"0.25","0.25","one2many","all","97.5%","var",2,"S",0.00332819183048341,0.00445445109575334
"0.25","0.25","one2many","all","mean","var",2,"S",0.00087951853558012,0.00124734315542062
"0.25","0.25","one2many","all","var","var",2,"S",7.78130410941899e-07,1.52217060175147e-06
"0.25","0.25","one2many","none","2.5%","mean",1,"jaccard",-0.0821785930539456,-0.0359035550698289
"0.25","0.25","one2many","none","50%","mean",1,"jaccard",-0.00531568331879831,-0.00755134236718447
"0.25","0.25","one2many","none","97.5%","mean",1,"jaccard",0.0975669609387639,0.0655863756538885
"0.25","0.25","one2many","none","mean","mean",1,"jaccard",0.001619082983294,0.00755258418628813
"0.25","0.25","one2many","none","var","mean",1,"jaccard",0.00237441388936125,0.0011950135224767
"0.25","0.25","one2many","none","2.5%","var",1,"jaccard",0.0077408304423003,0.0147132361493055
"0.25","0.25","one2many","none","50%","var",1,"jaccard",0.0198387194521775,0.02028133366509
"0.25","0.25","one2many","none","97.5%","var",1,"jaccard",0.0535559011664176,0.0733689654321528
"0.25","0.25","one2many","none","mean","var",1,"jaccard",0.0229015577268782,0.0294783569733124
"0.25","0.25","one2many","none","var","var",1,"jaccard",0.000168396171515812,0.000457218115242462
"0.25","0.25","one2many","none","2.5%","mean",1,"N",-0.129172765487481,-0.129172765487481
"0.25","0.25","one2many","none","50%","mean",1,"N",0.00805788117897972,0.00805788117897972
"0.25","0.25","one2many","none","97.5%","mean",1,"N",0.13796583374579,0.13796583374579
"0.25","0.25","one2many","none","mean","mean",1,"N",0.0127231940041832,0.0127231940041832
"0.25","0.25","one2many","none","var","mean",1,"N",0.00475236733945543,0.00475236733945543
"0.25","0.25","one2many","none","2.5%","var",1,"N",0.0165496816224514,0.0165496816224514
"0.25","0.25","one2many","none","50%","var",1,"N",0.0496902270739057,0.0496902270739057
"0.25","0.25","one2many","none","97.5%","var",1,"N",0.103860195096961,0.103860195096961
"0.25","0.25","one2many","none","mean","var",1,"N",0.0520000211872652,0.0520000211872652
"0.25","0.25","one2many","none","var","var",1,"N",0.000532882485855062,0.000532882485855062
"0.25","0.25","one2many","none","2.5%","mean",1,"rda",0.0436546124354556,0.0387022048231021
"0.25","0.25","one2many","none","50%","mean",1,"rda",0.0519147576651807,0.0564113807169175
"0.25","0.25","one2many","none","97.5%","mean",1,"rda",0.0629748979059373,0.0725925358926957
"0.25","0.25","one2many","none","mean","mean",1,"rda",0.0525849665771287,0.0570926975447992
"0.25","0.25","one2many","none","var","mean",1,"rda",2.61423612545212e-05,0.000158359485226467
"0.25","0.25","one2many","none","2.5%","var",1,"rda",9.11435421631412e-05,0.00134716368072441
"0.25","0.25","one2many","none","50%","var",1,"rda",0.00028172907326495,0.0016271934461403
"0.25","0.25","one2many","none","97.5%","var",1,"rda",0.000724614955083445,0.0102256006686385
"0.25","0.25","one2many","none","mean","var",1,"rda",0.000318570593728724,0.00416739729168701
"0.25","0.25","one2many","none","var","var",1,"rda",3.42178507065537e-08,1.33079832105658e-05
"0.25","0.25","one2many","none","2.5%","mean",1,"S",-0.159431309467548,-0.0780115335772422
"0.25","0.25","one2many","none","50%","mean",1,"S",-0.0188178972821925,0.0248486707879881
"0.25","0.25","one2many","none","97.5%","mean",1,"S",0.114967162607558,0.149977514098013
"0.25","0.25","one2many","none","mean","mean",1,"S",-0.0168865460202511,0.0364956482503989
"0.25","0.25","one2many","none","var","mean",1,"S",0.00518333534658992,0.0062919289579705
"0.25","0.25","one2many","none","2.5%","var",1,"S",0.0205918866216047,0.0328087344309591
"0.25","0.25","one2many","none","50%","var",1,"S",0.0485288273496104,0.0500812120841675
"0.25","0.25","one2many","none","97.5%","var",1,"S",0.0991385025398347,0.0882955314586258
"0.25","0.25","one2many","none","mean","var",1,"S",0.0522199513232551,0.0532228751551116
"0.25","0.25","one2many","none","var","var",1,"S",0.000498905993029973,0.000376914732251598
"0.25","0.25","one2many","none","2.5%","mean",2,"jaccard",-0.0734845991781344,-0.0858051587194195
"0.25","0.25","one2many","none","50%","mean",2,"jaccard",0.00961026025788202,-0.0232941713788385
"0.25","0.25","one2many","none","97.5%","mean",2,"jaccard",0.100972166631223,0.0626046536186847
"0.25","0.25","one2many","none","mean","mean",2,"jaccard",0.0127579675069229,-0.0174115930836527
"0.25","0.25","one2many","none","var","mean",2,"jaccard",0.00201596737648649,0.00244481546345807
"0.25","0.25","one2many","none","2.5%","var",2,"jaccard",0.00702504238933014,0.00880360967770723
"0.25","0.25","one2many","none","50%","var",2,"jaccard",0.0190652521250171,0.0271836266126081
"0.25","0.25","one2many","none","97.5%","var",2,"jaccard",0.0513093740251127,0.0572907253832776
"0.25","0.25","one2many","none","mean","var",2,"jaccard",0.0222953609719807,0.0268311839071077
"0.25","0.25","one2many","none","var","var",2,"jaccard",0.000136548047176808,0.000268692825116518
"0.25","0.25","one2many","none","2.5%","mean",2,"N",-0.119700538555216,-0.119700538555216
"0.25","0.25","one2many","none","50%","mean",2,"N",-0.000922701770403716,-0.000922701770403716
"0.25","0.25","one2many","none","97.5%","mean",2,"N",0.155902785984641,0.155902785984641
"0.25","0.25","one2many","none","mean","mean",2,"N",-0.00101267832037758,-0.00101267832037758
"0.25","0.25","one2many","none","var","mean",2,"N",0.00478510636276001,0.00478510636276001
"0.25","0.25","one2many","none","2.5%","var",2,"N",0.0156906531521213,0.0156906531521213
"0.25","0.25","one2many","none","50%","var",2,"N",0.050376616643914,0.050376616643914
"0.25","0.25","one2many","none","97.5%","var",2,"N",0.120945179945426,0.120945179945426
"0.25","0.25","one2many","none","mean","var",2,"N",0.054348222295882,0.054348222295882
"0.25","0.25","one2many","none","var","var",2,"N",0.000747970349373269,0.000747970349373269
"0.25","0.25","one2many","none","2.5%","mean",2,"rda",0.0450083050237953,0.020811218573208
"0.25","0.25","one2many","none","50%","mean",2,"rda",0.0538365999953694,0.0410151342507549
"0.25","0.25","one2many","none","97.5%","mean",2,"rda",0.0631759774233967,0.0813182030731206
"0.25","0.25","one2many","none","mean","mean",2,"rda",0.0538262949721556,0.0504758594937337
"0.25","0.25","one2many","none","var","mean",2,"rda",2.5723868516635e-05,0.000447344374233444
"0.25","0.25","one2many","none","2.5%","var",2,"rda",0.000103073707076261,0.000421729348100946
"0.25","0.25","one2many","none","50%","var",2,"rda",0.000299011904385617,0.00226447313634942
"0.25","0.25","one2many","none","97.5%","var",2,"rda",0.000968409037481912,0.016717950629203
"0.25","0.25","one2many","none","mean","var",2,"rda",0.000341820854102797,0.00520129687697463
"0.25","0.25","one2many","none","var","var",2,"rda",4.18916680156663e-08,3.38020594950287e-05
"0.25","0.25","one2many","none","2.5%","mean",2,"S",-0.202667665769865,-0.112419971931095
"0.25","0.25","one2many","none","50%","mean",2,"S",0.00678486257179049,-0.0114553762698723
"0.25","0.25","one2many","none","97.5%","mean",2,"S",0.122211603380028,0.141617870191823
"0.25","0.25","one2many","none","mean","mean",2,"S",-0.00680354418316341,0.00804348130647387
"0.25","0.25","one2many","none","var","mean",2,"S",0.00724908077494966,0.0099647924667387
"0.25","0.25","one2many","none","2.5%","var",2,"S",0.018491989989082,0.0197285099048412
"0.25","0.25","one2many","none","50%","var",2,"S",0.0535247130128517,0.0387307317629675
"0.25","0.25","one2many","none","97.5%","var",2,"S",0.101349498957698,0.0795451999845305
"0.25","0.25","one2many","none","mean","var",2,"S",0.0556422879492162,0.0442364827856042
"0.25","0.25","one2many","none","var","var",2,"S",0.00049680900506807,0.000521206214267266
"0.25","0.25","one2many","opposite","2.5%","mean",1,"jaccard",0.356619398154268,0.545842784256775
"0.25","0.25","one2many","opposite","50%","mean",1,"jaccard",0.516432374015914,0.739637207077215
"0.25","0.25","one2many","opposite","97.5%","mean",1,"jaccard",0.667789552956123,0.860183028689534
"0.25","0.25","one2many","opposite","mean","mean",1,"jaccard",0.526874880156031,0.715599476068019
"0.25","0.25","one2many","opposite","var","mean",1,"jaccard",0.00964677156172418,0.0137082253032067
"0.25","0.25","one2many","opposite","2.5%","var",1,"jaccard",0.000252101956531513,0.000153099862236012
"0.25","0.25","one2many","opposite","50%","var",1,"jaccard",0.000422890836755491,0.000487367994491026
"0.25","0.25","one2many","opposite","97.5%","var",1,"jaccard",0.00175556785263873,0.00283828107472941
"0.25","0.25","one2many","opposite","mean","var",1,"jaccard",0.000699721050268521,0.000763684367525215
"0.25","0.25","one2many","opposite","var","var",1,"jaccard",2.98107000786546e-07,9.10677270871902e-07
"0.25","0.25","one2many","opposite","2.5%","mean",1,"N",-0.660405696532464,-0.660405696532464
"0.25","0.25","one2many","opposite","50%","mean",1,"N",0.112639534947238,0.112639534947238
"0.25","0.25","one2many","opposite","97.5%","mean",1,"N",0.698492191542015,0.698492191542015
"0.25","0.25","one2many","opposite","mean","mean",1,"N",0.0814725035866615,0.0814725035866615
"0.25","0.25","one2many","opposite","var","mean",1,"N",0.142520478274978,0.142520478274978
