"o","mra","mrb","stat","summary","env","measure","cor_a","cor_b"
"0.6","10","1","var","mean",2,"N",0.00625923952119724,0.00625923952119724
"0.6","10","1","var","mean",2,"rda",0.00442909559096763,0.00419618270328141
"0.6","10","1","var","mean",2,"S",0.152204914433348,0.0942798315576137
"0.6","10","1","var","var",1,"jaccard",1.05648887912099e-06,2.66582658043248e-06
"0.6","10","1","var","var",1,"N",0.000552474178792454,0.000552474178792454
"0.6","10","1","var","var",1,"rda",1.09110294055381e-08,9.37927457219486e-07
"0.6","10","1","var","var",1,"S",6.09243614422518e-06,1.19428829320919e-05
"0.6","10","1","var","var",2,"jaccard",1.46542749378441e-07,3.46849057015458e-06
"0.6","10","1","var","var",2,"N",0.000459919722380215,0.000459919722380215
"0.6","10","1","var","var",2,"rda",1.01532976096042e-07,4.07607497703047e-07
"0.6","10","1","var","var",2,"S",3.39758424983725e-06,5.54016225950794e-06
"0.6","10","10","2.5%","mean",1,"jaccard",-0.155005601171429,0.411766184679144
"0.6","10","10","2.5%","mean",1,"N",-0.12778800696451,-0.12778800696451
"0.6","10","10","2.5%","mean",1,"rda",0.029275200583846,0.142764726063768
"0.6","10","10","2.5%","mean",1,"S",-0.44540843351567,-0.730683841433184
"0.6","10","10","2.5%","mean",2,"jaccard",0.817462267631655,-0.0617722778060011
"0.6","10","10","2.5%","mean",2,"N",-0.173745923632168,-0.173745923632168
"0.6","10","10","2.5%","mean",2,"rda",0.257852020487553,0.0497258821486325
"0.6","10","10","2.5%","mean",2,"S",-0.805756437885054,-0.5908525690228
"0.6","10","10","2.5%","var",1,"jaccard",0.000379711337366377,0.000229246743136382
"0.6","10","10","2.5%","var",1,"N",0.0164367535566567,0.0164367535566567
"0.6","10","10","2.5%","var",1,"rda",3.27640238482988e-05,0.000331475966071287
"0.6","10","10","2.5%","var",1,"S",0.000751607997149437,0.000476550762046549
"0.6","10","10","2.5%","var",2,"jaccard",7.1199945037937e-05,0.000582213291281313
"0.6","10","10","2.5%","var",2,"N",0.0196264677484788,0.0196264677484788
"0.6","10","10","2.5%","var",2,"rda",0.000200935800932984,0.000115507517692476
"0.6","10","10","2.5%","var",2,"S",0.00049497183282612,0.000927437867140565
"0.6","10","10","50%","mean",1,"jaccard",0.0484359987033366,0.659747470640765
"0.6","10","10","50%","mean",1,"N",0.00534187420123687,0.00534187420123687
"0.6","10","10","50%","mean",1,"rda",0.0567468985165865,0.292819002444821
"0.6","10","10","50%","mean",1,"S",-0.00715462067714621,0.0299243087903644
"0.6","10","10","50%","mean",2,"jaccard",0.887655485951016,0.320707227541772
"0.6","10","10","50%","mean",2,"N",0.0106494838336632,0.0106494838336632
"0.6","10","10","50%","mean",2,"rda",0.354847221261775,0.135484564251979
"0.6","10","10","50%","mean",2,"S",0.0328245928709417,-0.0123444720596633
"0.6","10","10","50%","var",1,"jaccard",0.0012385615694429,0.00143793352898496
"0.6","10","10","50%","var",1,"N",0.0517844873043114,0.0517844873043114
"0.6","10","10","50%","var",1,"rda",0.000115022115118058,0.00122152931127164
"0.6","10","10","50%","var",1,"S",0.00267880212802195,0.00337200336309326
"0.6","10","10","50%","var",2,"jaccard",0.000329723700081946,0.00230605423314025
"0.6","10","10","50%","var",2,"N",0.0565419508038689,0.0565419508038689
"0.6","10","10","50%","var",2,"rda",0.000645664548298259,0.00058396573540686
"0.6","10","10","50%","var",2,"S",0.00193118139572479,0.00422593453931132
"0.6","10","10","97.5%","mean",1,"jaccard",0.351615964771157,0.845047862154581
"0.6","10","10","97.5%","mean",1,"N",0.156171299433391,0.156171299433391
"0.6","10","10","97.5%","mean",1,"rda",0.137631486336877,0.453990319983265
"0.6","10","10","97.5%","mean",1,"S",0.438091612819178,0.751861678999389
"0.6","10","10","97.5%","mean",2,"jaccard",0.928012886835986,0.60061142825863
"0.6","10","10","97.5%","mean",2,"N",0.159863956088589,0.159863956088589
"0.6","10","10","97.5%","mean",2,"rda",0.480625708971695,0.280805737877646
"0.6","10","10","97.5%","mean",2,"S",0.756736069147661,0.621058186391113
"0.6","10","10","97.5%","var",1,"jaccard",0.00431999891631381,0.0068616304234706
"0.6","10","10","97.5%","var",1,"N",0.114438560514859,0.114438560514859
"0.6","10","10","97.5%","var",1,"rda",0.000576503490064297,0.00301078330301993
"0.6","10","10","97.5%","var",1,"S",0.00986045474013757,0.0185449409091086
"0.6","10","10","97.5%","var",2,"jaccard",0.000990158105881907,0.00786700990437927
"0.6","10","10","97.5%","var",2,"N",0.114909950453388,0.114909950453388
"0.6","10","10","97.5%","var",2,"rda",0.00169358979677028,0.00227251901896794
"0.6","10","10","97.5%","var",2,"S",0.00946630591824957,0.0197719101979573
"0.6","10","10","mean","mean",1,"jaccard",0.06342425070695,0.639782871440399
"0.6","10","10","mean","mean",1,"N",0.00885743069825122,0.00885743069825122
"0.6","10","10","mean","mean",1,"rda",0.0629760720529372,0.291237740521754
"0.6","10","10","mean","mean",1,"S",-0.00478598088926402,-0.00729174009945536
"0.6","10","10","mean","mean",2,"jaccard",0.884494181124913,0.304057818215479
"0.6","10","10","mean","mean",2,"N",0.0141100112428349,0.0141100112428349
"0.6","10","10","mean","mean",2,"rda",0.35777109651885,0.141629446993045
"0.6","10","10","mean","mean",2,"S",0.014719561511437,-0.0105279223818803
"0.6","10","10","mean","var",1,"jaccard",0.00155431053644875,0.00191711991048906
"0.6","10","10","mean","var",1,"N",0.0543411828534809,0.0543411828534809
"0.6","10","10","mean","var",1,"rda",0.000157739814986078,0.0013153144540145
"0.6","10","10","mean","var",1,"S",0.00337358602959658,0.00498597706660564
"0.6","10","10","mean","var",2,"jaccard",0.000386466459735699,0.00291416256208071
"0.6","10","10","mean","var",2,"N",0.0597736483823598,0.0597736483823598
"0.6","10","10","mean","var",2,"rda",0.000687132070160999,0.000772185691153028
"0.6","10","10","mean","var",2,"S",0.00264768003938954,0.00539061706041098
"0.6","10","10","var","mean",1,"jaccard",0.0196781085947148,0.0170954890284624
"0.6","10","10","var","mean",1,"N",0.00574094565413671,0.00574094565413671
"0.6","10","10","var","mean",1,"rda",0.000800128567370455,0.00650249034558227
"0.6","10","10","var","mean",1,"S",0.0526760090993552,0.184724855320189
"0.6","10","10","var","mean",2,"jaccard",0.000870581966034804,0.0331384041419219
"0.6","10","10","var","mean",2,"N",0.00911530672468839,0.00911530672468839
"0.6","10","10","var","mean",2,"rda",0.00374400003185148,0.00435303472696883
"0.6","10","10","var","mean",2,"S",0.17400026146237,0.091758198903702
"0.6","10","10","var","var",1,"jaccard",1.17804525336223e-06,2.90465784354565e-06
"0.6","10","10","var","var",1,"N",0.000668153473716539,0.000668153473716539
"0.6","10","10","var","var",1,"rda",1.91290727015564e-08,5.09158982070523e-07
"0.6","10","10","var","var",1,"S",6.02088452150105e-06,2.16889634651547e-05
"0.6","10","10","var","var",2,"jaccard",6.83243121958749e-08,5.03558351506361e-06
"0.6","10","10","var","var",2,"N",0.000748097342877971,0.000748097342877971
"0.6","10","10","var","var",2,"rda",1.27463277472593e-07,3.23258258962642e-07
"0.6","10","10","var","var",2,"S",5.1200815149778e-06,1.81845539863125e-05
"0.6","10","20","2.5%","mean",1,"jaccard",-0.150860863207794,0.302871636377736
"0.6","10","20","2.5%","mean",1,"N",-0.131274713449582,-0.131274713449582
"0.6","10","20","2.5%","mean",1,"rda",0.0345288553589333,0.161445167077873
"0.6","10","20","2.5%","mean",1,"S",-0.344133120029392,-0.767012504118322
"0.6","10","20","2.5%","mean",2,"jaccard",0.769752527139834,-0.0734744271549754
"0.6","10","20","2.5%","mean",2,"N",-0.129605507888791,-0.129605507888791
"0.6","10","20","2.5%","mean",2,"rda",0.255277107488027,0.0426872389788893
"0.6","10","20","2.5%","mean",2,"S",-0.722227900870579,-0.558541991773204
"0.6","10","20","2.5%","var",1,"jaccard",0.000508069926952245,0.00021078167410438
"0.6","10","20","2.5%","var",1,"N",0.0148118258293876,0.0148118258293876
"0.6","10","20","2.5%","var",1,"rda",3.6231609276231e-05,0.00022390811950826
"0.6","10","20","2.5%","var",1,"S",0.000925539768685327,0.000761434099404799
"0.6","10","20","2.5%","var",2,"jaccard",7.94054053649307e-05,0.000521884592902559
"0.6","10","20","2.5%","var",2,"N",0.0130506765488895,0.0130506765488895
"0.6","10","20","2.5%","var",2,"rda",0.000208549379192543,0.000100312747828888
"0.6","10","20","2.5%","var",2,"S",0.000504023755523222,0.000976788850335701
"0.6","10","20","50%","mean",1,"jaccard",0.0409123593127863,0.694508613122028
"0.6","10","20","50%","mean",1,"N",-0.012810610981359,-0.012810610981359
"0.6","10","20","50%","mean",1,"rda",0.0533245627777368,0.304991413321789
"0.6","10","20","50%","mean",1,"S",0.0395874596981998,0.0153527659929886
"0.6","10","20","50%","mean",2,"jaccard",0.882989169216317,0.232228141371019
"0.6","10","20","50%","mean",2,"N",0.00471894085764229,0.00471894085764229
"0.6","10","20","50%","mean",2,"rda",0.353420596596106,0.128283752567047
"0.6","10","20","50%","mean",2,"S",0.074291036702083,0.0634031482443222
"0.6","10","20","50%","var",1,"jaccard",0.00145623508775233,0.0011927424563534
"0.6","10","20","50%","var",1,"N",0.0440316271820575,0.0440316271820575
"0.6","10","20","50%","var",1,"rda",0.000139605133274652,0.0013774915901325
"0.6","10","20","50%","var",1,"S",0.00319677477151341,0.0030322855475017
"0.6","10","20","50%","var",2,"jaccard",0.000346141603984205,0.00196529208632742
"0.6","10","20","50%","var",2,"N",0.0487577238092762,0.0487577238092762
"0.6","10","20","50%","var",2,"rda",0.000575268389715683,0.000553954460015363
"0.6","10","20","50%","var",2,"S",0.00236295205002253,0.00367762408482155
"0.6","10","20","97.5%","mean",1,"jaccard",0.356617978042035,0.836361284199666
"0.6","10","20","97.5%","mean",1,"N",0.15579183695842,0.15579183695842
"0.6","10","20","97.5%","mean",1,"rda",0.141297191406941,0.44419515731873
"0.6","10","20","97.5%","mean",1,"S",0.45076041255852,0.648117085089887
"0.6","10","20","97.5%","mean",2,"jaccard",0.924152181415884,0.592416864383982
"0.6","10","20","97.5%","mean",2,"N",0.148286792776806,0.148286792776806
"0.6","10","20","97.5%","mean",2,"rda",0.460209221300463,0.254290149303074
"0.6","10","20","97.5%","mean",2,"S",0.618702551787525,0.550594096662775
"0.6","10","20","97.5%","var",1,"jaccard",0.00540885371045383,0.00655989242805132
"0.6","10","20","97.5%","var",1,"N",0.0980259837729112,0.0980259837729112
"0.6","10","20","97.5%","var",1,"rda",0.000467321206692461,0.00471095100229603
"0.6","10","20","97.5%","var",1,"S",0.0115948255436317,0.0135147635856403
"0.6","10","20","97.5%","var",2,"jaccard",0.00161977011263815,0.00730217488649013
"0.6","10","20","97.5%","var",2,"N",0.101441428225623,0.101441428225623
"0.6","10","20","97.5%","var",2,"rda",0.00139380672089366,0.00253714866657601
"0.6","10","20","97.5%","var",2,"S",0.0076988444171899,0.0155712804832049
"0.6","10","20","mean","mean",1,"jaccard",0.072887575319957,0.669246403584946
"0.6","10","20","mean","mean",1,"N",0.000113271101453202,0.000113271101453202
"0.6","10","20","mean","mean",1,"rda",0.0669193010642418,0.299417913034862
"0.6","10","20","mean","mean",1,"S",0.0486259235397806,-0.0314236345057728
"0.6","10","20","mean","mean",2,"jaccard",0.873253756006849,0.247072538399085
"0.6","10","20","mean","mean",2,"N",0.00464938531945796,0.00464938531945796
"0.6","10","20","mean","mean",2,"rda",0.350134832115152,0.131440944688478
"0.6","10","20","mean","mean",2,"S",0.000301002305719211,0.0190997651181907
"0.6","10","20","mean","var",1,"jaccard",0.00173980635852558,0.00173772245297254
"0.6","10","20","mean","var",1,"N",0.0487447476003199,0.0487447476003199
"0.6","10","20","mean","var",1,"rda",0.000173083068290372,0.0015627081933896
"0.6","10","20","mean","var",1,"S",0.00405693466656445,0.00414170756565407
"0.6","10","20","mean","var",2,"jaccard",0.00050110062971996,0.00254899802821121
"0.6","10","20","mean","var",2,"N",0.0516267825033973,0.0516267825033973
"0.6","10","20","mean","var",2,"rda",0.000628825908973837,0.000743723300472835
"0.6","10","20","mean","var",2,"S",0.00291873832313684,0.00458351986408543
"0.6","10","20","var","mean",1,"jaccard",0.0179065828617535,0.0162380829482097
"0.6","10","20","var","mean",1,"N",0.00584050184110689,0.00584050184110689
"0.6","10","20","var","mean",1,"rda",0.000942143158467245,0.00714608004768817
"0.6","10","20","var","mean",1,"S",0.0452016382133484,0.161305775053352
"0.6","10","20","var","mean",2,"jaccard",0.00153566546339994,0.0362962868416749
"0.6","10","20","var","mean",2,"N",0.00707026254852993,0.00707026254852993
"0.6","10","20","var","mean",2,"rda",0.00305410656164414,0.00352094172533416
"0.6","10","20","var","mean",2,"S",0.159160655153727,0.0864265397371004
"0.6","10","20","var","var",1,"jaccard",1.42357215962512e-06,3.24373531554449e-06
"0.6","10","20","var","var",1,"N",0.000470746842846878,0.000470746842846878
"0.6","10","20","var","var",1,"rda",1.40039291418732e-08,1.23258425755454e-06
"0.6","10","20","var","var",1,"S",8.40969871373194e-06,1.09864390420948e-05
"0.6","10","20","var","var",2,"jaccard",2.20496964110242e-07,3.22391761651921e-06
"0.6","10","20","var","var",2,"N",0.000492954340996536,0.000492954340996536
"0.6","10","20","var","var",2,"rda",9.42704015778779e-08,3.82766643716027e-07
"0.6","10","20","var","var",2,"S",4.21779914682671e-06,1.22728130833676e-05
"0.6","20","1","2.5%","mean",1,"jaccard",-0.169626500683468,0.230562770265018
"0.6","20","1","2.5%","mean",1,"N",-0.138113949531843,-0.138113949531843
"0.6","20","1","2.5%","mean",1,"rda",0.0308353407701645,0.139793102579546
"0.6","20","1","2.5%","mean",1,"S",-0.352633354769489,-0.794406662537714
"0.6","20","1","2.5%","mean",2,"jaccard",0.828776115923004,-0.0128759573815648
"0.6","20","1","2.5%","mean",2,"N",-0.128864516768792,-0.128864516768792
"0.6","20","1","2.5%","mean",2,"rda",0.223804070515236,0.0469619086154999
"0.6","20","1","2.5%","mean",2,"S",-0.623913889893123,-0.630503754849853
"0.6","20","1","2.5%","var",1,"jaccard",0.000337420631169134,0.000211064792283639
"0.6","20","1","2.5%","var",1,"N",0.0161562933941487,0.0161562933941487
"0.6","20","1","2.5%","var",1,"rda",3.65304208118499e-05,0.00027523255743237
"0.6","20","1","2.5%","var",1,"S",0.000959378028588044,0.000685600206285548
"0.6","20","1","2.5%","var",2,"jaccard",7.04156850273238e-05,0.000566435746801255
"0.6","20","1","2.5%","var",2,"N",0.0159266651958964,0.0159266651958964
"0.6","20","1","2.5%","var",2,"rda",0.000250029476644267,0.000128282821780278
"0.6","20","1","2.5%","var",2,"S",0.000652311444488488,0.00103046997557484
"0.6","20","1","50%","mean",1,"jaccard",0.0443549340631824,0.652265970629373
"0.6","20","1","50%","mean",1,"N",0.0102261377351748,0.0102261377351748
"0.6","20","1","50%","mean",1,"rda",0.0533133810031196,0.296618829103329
"0.6","20","1","50%","mean",1,"S",-0.00635908708666928,0.00129714944976032
"0.6","20","1","50%","mean",2,"jaccard",0.895657696478527,0.322173840264454
"0.6","20","1","50%","mean",2,"N",-0.00554153916884077,-0.00554153916884077
"0.6","20","1","50%","mean",2,"rda",0.36602245585838,0.141594209289717
"0.6","20","1","50%","mean",2,"S",0.0301880962795394,0.0172566683833275
"0.6","20","1","50%","var",1,"jaccard",0.00148125427936651,0.00131116135772428
"0.6","20","1","50%","var",1,"N",0.0464347584109635,0.0464347584109635
"0.6","20","1","50%","var",1,"rda",0.000114509760260308,0.00095258639462409
"0.6","20","1","50%","var",1,"S",0.00316626782187615,0.00294812105760817
"0.6","20","1","50%","var",2,"jaccard",0.000258727467402542,0.00211139431620664
"0.6","20","1","50%","var",2,"N",0.0479263162279019,0.0479263162279019
"0.6","20","1","50%","var",2,"rda",0.000597184965790435,0.000585855890643994
"0.6","20","1","50%","var",2,"S",0.00203916728848796,0.00417405239336338
"0.6","20","1","97.5%","mean",1,"jaccard",0.337388296850287,0.856435038376983
"0.6","20","1","97.5%","mean",1,"N",0.148378798806316,0.148378798806316
"0.6","20","1","97.5%","mean",1,"rda",0.13756355419845,0.460000057593096
"0.6","20","1","97.5%","mean",1,"S",0.446013187778739,0.670640228575573
"0.6","20","1","97.5%","mean",2,"jaccard",0.932004283521734,0.657987024564226
"0.6","20","1","97.5%","mean",2,"N",0.168719110803009,0.168719110803009
"0.6","20","1","97.5%","mean",2,"rda",0.49810290323416,0.306136015746655
"0.6","20","1","97.5%","mean",2,"S",0.719855567845869,0.54227133942547
"0.6","20","1","97.5%","var",1,"jaccard",0.00479953181580203,0.006289562386308
"0.6","20","1","97.5%","var",1,"N",0.0928410434526852,0.0928410434526852
"0.6","20","1","97.5%","var",1,"rda",0.00034298938801705,0.00281235773658593
"0.6","20","1","97.5%","var",1,"S",0.0114442450217814,0.0141311278115629
"0.6","20","1","97.5%","var",2,"jaccard",0.00178506635860251,0.00905125112738272
"0.6","20","1","97.5%","var",2,"N",0.0985738995214986,0.0985738995214986
"0.6","20","1","97.5%","var",2,"rda",0.00152925683829356,0.00222477794217377
"0.6","20","1","97.5%","var",2,"S",0.00992316907962331,0.0158548683186481
"0.6","20","1","mean","mean",1,"jaccard",0.0543613519127846,0.624595573335491
"0.6","20","1","mean","mean",1,"N",0.00759224994615624,0.00759224994615624
"0.6","20","1","mean","mean",1,"rda",0.061786355806241,0.300717168052986
"0.6","20","1","mean","mean",1,"S",0.00202937708595627,0.0203480850668953
"0.6","20","1","mean","mean",2,"jaccard",0.891916629265922,0.309459195439224
"0.6","20","1","mean","mean",2,"N",0.00501489460351917,0.00501489460351917
"0.6","20","1","mean","mean",2,"rda",0.367273298600319,0.143443142859393
"0.6","20","1","mean","mean",2,"S",0.0248872284205042,0.0158825591032111
"0.6","20","1","mean","var",1,"jaccard",0.0017319187947319,0.00175878538905576
"0.6","20","1","mean","var",1,"N",0.0490918554593105,0.0490918554593105
"0.6","20","1","mean","var",1,"rda",0.000146333998333949,0.00116183930030292
"0.6","20","1","mean","var",1,"S",0.00400446166996403,0.00436956431444613
"0.6","20","1","mean","var",2,"jaccard",0.000409560161770469,0.00287995043171994
"0.6","20","1","mean","var",2,"N",0.0509879844020698,0.0509879844020698
"0.6","20","1","mean","var",2,"rda",0.000668103554149973,0.000775193394862096
"0.6","20","1","mean","var",2,"S",0.00294321523074519,0.00525607682380454
"0.6","20","1","var","mean",1,"jaccard",0.0127801926827294,0.0253003656221488
"0.6","20","1","var","mean",1,"N",0.00532096907269018,0.00532096907269018
"0.6","20","1","var","mean",1,"rda",0.000855487780858988,0.0078904421362663
"0.6","20","1","var","mean",1,"S",0.0434018414116668,0.204476805435569
