"o","mra","mrb","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"0.9","10","1","2.5%","var",0.000139841109143357,0.0305993055555556,0,7.49311968851951e-05,0.00366874999999999,0,0.000424773758657336,0.0792805555555544,31.7122222222222
"0.9","10","1","50%","mean",1.42870352658636,21,30,1.24792095693941,8.015,10,0.67267522013646,95.205,1904.1
"0.9","10","1","50%","var",0.000454751719822437,0.10625,0,0.000334812620440652,0.01225,0,0.00341795510275821,0.217916666666668,87.1666666666667
"0.9","10","1","97.5%","mean",1.61080363764205,23.4575,30,1.53108921819338,9.1455,10,0.879081407097372,95.483375,1909.6675
"0.9","10","1","97.5%","var",0.00133580939518587,0.213494444444444,0,0.00103190163187439,0.0306444444444444,0,0.0179222030642382,2.87812569444443,1151.25027777777
"0.9","10","1","mean","mean",1.43499633485969,20.9926,29.999,1.27289895140374,7.92215,10,0.662259344389087,95.05615,1901.123
"0.9","10","1","mean","var",0.000511361447414462,0.104900555555556,0.001,0.000393323310584528,0.0138619444444444,0,0.0052122614263466,0.376981388888889,150.792555555556
"0.9","10","1","var","mean",0.00826284026664877,1.74948963636364,0.000100000000000003,0.0139669256798729,0.498167805555556,0,0.0218598675960722,0.621395381313131,248.558152525252
"0.9","10","1","var","var",7.68125160126172e-08,0.00214574227116848,1e-04,7.34631766498805e-08,4.82207952207258e-05,0,2.48178858223992e-05,0.671075050630611,107372.008100898
"0.9","10","10","2.5%","mean",1.29531298630271,18.721125,30,1.10672027372438,6.86875,10,0.225446565669604,94.866875,1897.3375
"0.9","10","10","2.5%","var",0.00016343850428037,0.0433534722222222,0,9.7263002606153e-05,0.00417291666666665,0,0.000421756367831917,0.0758472222222217,30.3388888888889
"0.9","10","10","50%","mean",1.41893392994715,21.1475,30,1.27343677491922,7.855,10,0.699181302140467,95.2325,1904.65
"0.9","10","10","50%","var",0.000475508474340308,0.0999166666666667,0,0.000376014455065396,0.0141388888888889,0,0.00352246892564323,0.214138888888888,85.6555555555556
"0.9","10","10","97.5%","mean",1.60310248851502,23.163375,30,1.45643418741397,9.037625,10,0.921849052632134,95.50525,1910.105
"0.9","10","10","97.5%","var",0.00120522659719115,0.230763888888889,0,0.0012402697734023,0.0348444444444444,0,0.0172981869640903,0.744313194444443,297.725277777776
"0.9","10","10","mean","mean",1.43171007080786,21.0403,30,1.2774753939246,7.86665,10,0.682684145658013,95.1751,1903.502
"0.9","10","10","mean","var",0.00052932698932056,0.107897777777778,0,0.000465462555444651,0.0162741666666667,0,0.00455073465414053,0.26465,105.86
"0.9","10","10","var","mean",0.00833860022247706,1.68728576767677,0,0.00772246440147729,0.294256088383838,0,0.0276204923352442,0.215065646464647,86.0262585858587
"0.9","10","10","var","var",8.83774377308431e-08,0.00247841028931288,0,9.62074700929431e-08,7.22759486064348e-05,0,1.71976327679274e-05,0.0826157356902359,13218.5177104377
"0.9","10","20","2.5%","mean",1.27730402802676,18.702125,30,1.12101874621239,6.20375,10,0.39286756587642,94.906125,1898.1225
"0.9","10","20","2.5%","var",0.000102274406836226,0.021442361111111,0,8.91078919566839e-05,0.00494166666666665,0,0.000478010214634676,0.0631249999999998,25.25
"0.9","10","20","50%","mean",1.45259273076043,20.655,30,1.28984243484012,7.755,10,0.711291679754542,95.23,1904.6
"0.9","10","20","50%","var",0.000484918874351458,0.0936805555555555,0,0.000371155755037848,0.0152777777777778,0,0.00329225087051546,0.222444444444444,88.9777777777778
"0.9","10","20","97.5%","mean",1.60446249945965,23.49275,30,1.61310340173479,8.921,10,0.875959473681839,95.488375,1909.7675
"0.9","10","20","97.5%","var",0.00125147204646772,0.197466666666666,0,0.00129427130598184,0.0393145833333333,0,0.0173915577946868,0.554024305555558,221.609722222222
"0.9","10","20","mean","mean",1.44962650227682,20.79375,29.997,1.30752085641837,7.71995,10,0.670621941701882,95.1507,1903.014
"0.9","10","20","mean","var",0.000510302437981075,0.0994352777777777,0.00277777777777778,0.000522068627593639,0.0165908333333333,0,0.00484822620406634,0.292439444444444,116.975777777778
"0.9","10","20","var","mean",0.00983969815721304,2.04211786616162,0.000495959595959596,0.016690338950603,0.518699744949495,0,0.0187719343756887,0.291049505050505,116.419802020202
"0.9","10","20","var","var",8.53282807830335e-08,0.00241614032384025,0.000412457912457912,2.08335527670243e-07,0.000108740660540591,0,1.97641855942489e-05,0.211192414599388,33790.7863359022
"0.9","20","1","2.5%","mean",1.30240838680268,17.915125,30,1.10150627613531,6.829625,10,0.339314404569742,94.877125,1897.5425
"0.9","20","1","2.5%","var",0.000190841202268084,0.0402965277777779,0,9.30660996866773e-05,0.00390208333333334,0,0.00043983320487494,0.0736812499999992,29.4725
"0.9","20","1","50%","mean",1.46683439872884,20.4575,30,1.2585044660818,7.9475,10,0.735320361736233,95.2325,1904.65
"0.9","20","1","50%","var",0.000435757686043467,0.0866388888888888,0,0.000367894494345317,0.0142916666666667,0,0.00297832274330082,0.215250000000001,86.1
"0.9","20","1","97.5%","mean",1.67521186119993,23.043375,30,1.46455229471473,9.079875,10,0.907756703843916,95.493625,1909.8725
"0.9","20","1","97.5%","var",0.0012639901996765,0.201141666666667,0,0.0010569761412229,0.0306333333333333,0,0.0173233476910091,0.649734027777777,259.89361111111
"0.9","20","1","mean","mean",1.47145161730763,20.49155,30,1.26375359926883,7.9599,10,0.699215338798236,95.19895,1903.979
"0.9","20","1","mean","var",0.000531422521608764,0.0983730555555556,0,0.000412855052228874,0.0151127777777778,0,0.0050786244326646,0.311819722222222,124.727888888889
"0.9","20","1","var","mean",0.0108091913370499,2.02310136111111,0,0.00932961238985374,0.360439888888889,0,0.0209652999940221,0.0492612601010097,19.7045040404041
"0.9","20","1","var","var",8.29659605529221e-08,0.00190108999337511,0,7.68541608179733e-08,5.61728834642724e-05,0,2.72226775368678e-05,0.274297938450789,43887.6701521262
"0.9","20","10","2.5%","mean",1.32980715461738,17.506875,30,1.1057976569261,6.375625,10,0.335939994878831,93.607,1872.14
"0.9","20","10","2.5%","var",0.000152789590292085,0.032136111111111,0,8.44694491571641e-05,0.00439930555555558,0,0.000453969052735265,0.0814083333333332,32.5633333333333
"0.9","20","10","50%","mean",1.48543486554001,20.2025,30,1.31393972297215,7.6125,10,0.712137713179635,95.2175,1904.35
"0.9","20","10","50%","var",0.000491307245139259,0.0947222222222223,0,0.000426105229465891,0.0154583333333333,0,0.00399231456299396,0.218055555555554,87.2222222222222
"0.9","20","10","97.5%","mean",1.71397185090042,22.56925,30,1.56889289226734,9.044625,10,0.88548987276076,95.50075,1910.015
"0.9","20","10","97.5%","var",0.00138975298668507,0.252333333333334,0,0.00144920045235413,0.036092361111111,0,0.0153097082209177,0.7276,291.039999999999
"0.9","20","10","mean","mean",1.50395780163691,20.0617,30,1.31323629583067,7.67655,10,0.693192633179976,95.12175,1902.435
"0.9","20","10","mean","var",0.000588001669376,0.100595555555556,0,0.000515078201945628,0.0158636111111111,0,0.00511278638213059,0.342258055555556,136.903222222222
"0.9","20","10","var","mean",0.012919826043602,2.16809304040404,0,0.0137066494191016,0.465540755050505,0,0.018208738901551,0.435689078282828,174.275631313131
"0.9","20","10","var","var",1.41850536868248e-07,0.00301666723282205,0,1.66918666540785e-07,8.33723203485472e-05,0,2.04646622547839e-05,0.505157643398412,80825.2229437461
"0.9","20","20","2.5%","mean",1.36134132417713,16.99825,30,1.17375265082285,6.268,10,0.333991228563734,94.897,1897.94
"0.9","20","20","2.5%","var",0.000155474075908398,0.0268972222222222,0,0.000115817852223061,0.00423124999999999,0,0.000402166365910649,0.0835006944444443,33.4002777777778
"0.9","20","20","50%","mean",1.50772827073374,19.895,30,1.30290420518731,7.6775,10,0.751032574819529,95.22,1904.4
"0.9","20","20","50%","var",0.000569697026881455,0.0928472222222223,0,0.000462605440785062,0.0149583333333334,0,0.00259957667648686,0.211458333333334,84.5833333333333
"0.9","20","20","97.5%","mean",1.76531753177131,22.0455,30,1.5959525645435,8.52075,10,0.906142526220651,95.525,1910.5
"0.9","20","20","97.5%","var",0.00123399246314221,0.181802083333333,0,0.00178663330063955,0.0341805555555555,0,0.0203181450632065,0.494156249999999,197.6625
"0.9","20","20","mean","mean",1.52583273446128,19.76645,29.995,1.32834446845791,7.57765,9.998,0.710720002335051,95.2125,1904.25
"0.9","20","20","mean","var",0.000605258479161075,0.0965819444444444,0.00411111111111111,0.000593891771939251,0.0168258333333333,0.00177777777777778,0.00438565122477294,0.262693333333333,105.077333333333
"0.9","20","20","var","mean",0.013037351815133,1.98927085606061,0.00128787878787879,0.0122661847039572,0.356908815656566,0.000399999999999997,0.0203191353701107,0.0290199494949496,11.6079797979798
"0.9","20","20","var","var",1.05182482364205e-07,0.00172388322071019,0.000852113729891508,2.78000771606111e-07,7.83517716517021e-05,0.000316049382716049,3.03716575210848e-05,0.114878442759695,18380.5508415513
"0","1","1","2.5%","mean",1.12477995881557,20.51125,30,1.09600549301762,6.797125,10,-0.137666335054034,91.434625,1828.6925
"0","1","1","2.5%","var",4.97745852361739e-05,0.0202083333333333,0,6.99216931286982e-05,0.00395486111111111,0,0.00103329409755895,0.0728611111111106,29.1444444444444
"0","1","1","50%","mean",1.22575056415665,24.4775,30,1.23969084234652,8.0675,10,0.327691835502488,95.225,1904.5
"0","1","1","50%","var",0.000131749133863215,0.0525833333333336,0,0.000284584942033586,0.0117777777777778,0,0.00629186220885188,0.190069444444445,76.0277777777778
"0","1","1","97.5%","mean",1.46303996390987,26.673875,30,1.47156773260939,9.125,10,0.759780515734939,95.485,1909.7
"0","1","1","97.5%","var",0.000346421876938585,0.112836805555556,0,0.000959120985658772,0.0241006944444444,0,0.0231896473658853,4.56816736111111,1827.26694444444
"0","1","1","mean","mean",1.23693616515764,24.34145,30,1.24390671892468,8.0923,10,0.333077680693029,95.05015,1901.003
"0","1","1","mean","var",0.000150180041242187,0.0566813888888889,0,0.000338181602455257,0.0128538888888889,0,0.00749767366163541,0.533568611111111,213.427444444444
"0","1","1","var","mean",0.0058172749662769,1.99603651262626,0,0.0104330050430465,0.407769909090909,0,0.0716257499325496,0.751758310606061,300.703324242424
"0","1","1","var","var",6.11681456145902e-09,0.00065226818267552,0,7.04939448817103e-08,4.73469824791122e-05,0,3.4941883722825e-05,3.42538848114564,548062.156983302
"0","1","10","2.5%","mean",1.13034303777528,21.3425,30,1.09467711454165,6.632,10,-0.0788482551481993,94.982125,1899.6425
"0","1","10","2.5%","var",5.09026207104465e-05,0.0213520833333334,0,8.89426226949929e-05,0.00382291666666667,0,0.0011691734056629,0.0628027777777774,25.1211111111111
"0","1","10","50%","mean",1.21551675048925,24.6825,30,1.21871193885779,8.2075,10,0.358566452834471,95.2575,1905.15
"0","1","10","50%","var",0.000132734359896264,0.0511388888888888,0,0.000269894500289752,0.0127222222222222,0,0.00535093969328309,0.223680555555556,89.4722222222222
"0","1","10","97.5%","mean",1.40579796704043,26.542875,30,1.50922208185937,9.13625,10,0.815031035668995,95.5255,1910.51
"0","1","10","97.5%","var",0.000298053446743547,0.099253472222222,0,0.00156021849399494,0.0374395833333333,0,0.0155069388000917,0.496597222222223,198.638888888889
"0","1","10","mean","mean",1.23104890447014,24.44815,30,1.24539371645281,8.08665,10,0.352461772882745,95.23205,1904.641
"0","1","10","mean","var",0.000140649066496588,0.0546002777777778,0,0.00039956394169605,0.0146180555555556,0,0.00637978999911417,0.297243611111111,118.897444444444
"0","1","10","var","mean",0.00511665136474902,1.78741295707071,0,0.0114290864516812,0.430250532828283,0,0.0533262839716281,0.0533596439393941,21.3438575757576
"0","1","10","var","var",3.91506932437674e-09,0.000492034806319366,0,1.37742620407497e-07,6.62329058330215e-05,0,1.8180916714291e-05,0.550999355980404,88159.896956865
"0","1","20","2.5%","mean",1.13406141572377,21.8565,30,1.05322485323116,6.843875,10,-0.0755913178294801,93.7365,1874.73
"0","1","20","2.5%","var",4.65794510331936e-05,0.0210222222222223,0,7.28356617050777e-05,0.00336597222222224,0,0.000741466698643365,0.0843999999999991,33.76
"0","1","20","50%","mean",1.21598890284236,24.6725,30,1.23144460724374,8.1225,10,0.324154016551902,95.1925,1903.85
"0","1","20","50%","var",0.000129496139876863,0.0497916666666666,0,0.000292927704092854,0.0127361111111111,0,0.00545759157997701,0.221625000000002,88.65
"0","1","20","97.5%","mean",1.37278875650186,26.455375,30,1.46162927178744,9.49525,10,0.75433291244262,95.548625,1910.9725
"0","1","20","97.5%","var",0.000300862938918145,0.123275694444445,0,0.0010379493802,0.0375798611111111,0,0.0198482377159968,2.11381944444441,845.527777777767
"0","1","20","mean","mean",1.22827964066205,24.49665,30,1.24353170750517,8.10735,10,0.351795027677136,95.11395,1902.279
"0","1","20","mean","var",0.000144410206560629,0.0571702777777778,0,0.00037936574850038,0.0140375,0,0.00732955395929501,0.3879275,155.171
"0","1","20","var","mean",0.00455055873937471,1.67436164393939,0,0.0127701170547469,0.514302755050505,0,0.0536888189406309,0.378730452020202,151.492180808081
"0","1","20","var","var",4.86172198718114e-09,0.000754690230312383,0,1.45763025852094e-07,7.74402103597706e-05,0,4.00252133727783e-05,0.993588419611156,158974.147137785
"0","10","1","2.5%","mean",1.19967705450614,20.06325,30,1.08145814331215,6.316625,10,-0.163586955217876,94.90275,1898.055
"0","10","1","2.5%","var",7.60038038725963e-05,0.0222451388888888,0,7.73894909285292e-05,0.00361736111111112,0,0.0012343997913585,0.0658222222222225,26.3288888888889
"0","10","1","50%","mean",1.31471578127838,22.82,30,1.23437406508424,8.1025,10,0.36251772561635,95.25,1905
"0","10","1","50%","var",0.000208950225705622,0.063736111111111,0,0.000335907682470623,0.0135833333333334,0,0.00504405243230223,0.194499999999999,77.8
"0","10","1","97.5%","mean",1.49553471861718,25.01,30,1.58429178195309,9.247625,10,0.758501095940885,95.53,1910.6
"0","10","1","97.5%","var",0.000592437640237843,0.153194444444444,0,0.00129470192921807,0.0296493055555555,0,0.0159822195090997,0.381524305555555,152.609722222222
"0","10","1","mean","mean",1.31851978144977,22.8326,30,1.26680842329443,7.97065,10,0.341972368458468,95.1982,1903.964
"0","10","1","mean","var",0.000246256022265508,0.07157,0,0.000425231675994933,0.0148047222222222,0,0.00600565454909187,0.222453888888889,88.9815555555556
"0","10","1","var","mean",0.00607333303751264,1.74128711111111,0,0.0166441505280517,0.564128108585858,0,0.0637051105861227,0.223614404040404,89.4457616161615
"0","10","1","var","var",1.97769918617047e-08,0.00120644064845991,0,1.08463638716114e-07,5.51322087386208e-05,0,1.73886298797825e-05,0.0326457084614665,5223.31335383464
"0","10","10","2.5%","mean",1.19525077598592,19.88325,30,1.12835549082826,6.822,10,-0.106117954813084,94.932125,1898.6425
"0","10","10","2.5%","var",3.4818133715381e-05,0.0108979166666667,0,9.29623587588604e-05,0.00427847222222223,0,0.000778356725131474,0.0588965277777779,23.5586111111111
"0","10","10","50%","mean",1.32063720993943,22.72,30,1.25230242943618,7.9775,10,0.374614976820487,95.22,1904.4
"0","10","10","50%","var",0.000209757962254949,0.0595138888888889,0,0.000357157165041891,0.0147916666666667,0,0.00591595909985844,0.19473611111111,77.8944444444444
"0","10","10","97.5%","mean",1.50986413837203,25.10025,30,1.46642506171601,8.863375,10,0.764012185040681,95.49,1909.8
"0","10","10","97.5%","var",0.000584316074833759,0.144586805555556,0,0.0010215861428122,0.03009375,0,0.0202071228851205,0.493132638888891,197.253055555556
"0","10","10","mean","mean",1.32861152847705,22.6627,30,1.26917666012382,7.92335,9.992,0.350665711706505,95.2214,1904.428
"0","10","10","mean","var",0.000243821039895672,0.0689,0,0.000454202090650224,0.0154163888888889,0.00177777777777778,0.00739909886007623,0.274325,109.73
"0","10","10","var","mean",0.00657507674976974,1.76915021212121,0,0.0103493071469602,0.384643967171717,0.00640000000000001,0.0578883513490819,0.0410045858585858,16.4018343434344
"0","10","10","var","var",2.04988371543632e-08,0.00129553865818681,0,1.44032242775011e-07,5.40848998472378e-05,0.000316049382716049,2.77423388418616e-05,0.297686693672839,47629.8709876543
"0","10","20","2.5%","mean",1.20235837578085,19.796375,30,1.11020507432596,6.575125,10,-0.170409515108971,94.997125,1899.9425
"0","10","20","2.5%","var",7.39311990146622e-05,0.0234618055555554,0,0.000104334154728497,0.00439930555555557,0,0.00163539595167865,0.0752222222222225,30.0888888888889
"0","10","20","50%","mean",1.31070704424174,22.8925,30,1.27182147129086,7.865,10,0.288724990532047,95.24,1904.8
"0","10","20","50%","var",0.000218758160777052,0.0642361111111112,0,0.000374005184227046,0.0149444444444444,0,0.00569681709089543,0.225555555555556,90.2222222222222
"0","10","20","97.5%","mean",1.5160379398454,24.956625,30,1.52173899382578,9.008625,10,0.710209166035919,95.52,1910.4
"0","10","20","97.5%","var",0.000562128604684494,0.151175,0,0.00111770172352674,0.0365868055555555,0,0.0236083754882107,0.499372222222225,199.748888888889
"0","10","20","mean","mean",1.32430205059996,22.72435,30,1.28032542089984,7.86485,10,0.29806761073789,95.23475,1904.695
"0","10","20","mean","var",0.000246526379580597,0.0710786111111111,0,0.000474272982301468,0.0165952777777778,0,0.00767581126610954,0.274640833333334,109.856333333333
"0","10","20","var","mean",0.00554637650873104,1.50791800757576,0,0.0114935928022262,0.403864876262626,0,0.0505354086626174,0.0263264520202022,10.5305808080808
"0","10","20","var","var",1.83817390321768e-08,0.00131983749618094,0,8.8779258324187e-08,6.80679831493952e-05,0,3.2010840196335e-05,0.236716415174196,37874.6264278713
"0","20","1","2.5%","mean",1.23672233107157,19.549625,30,1.11180040424109,6.745875,10,-0.0917600215799465,94.985,1899.7
"0","20","1","2.5%","var",9.65434733101592e-05,0.024504861111111,0,0.000125376848084763,0.00583402777777779,0,0.00119456413856039,0.0701805555555549,28.0722222222222
"0","20","1","50%","mean",1.35120251904867,22.205,30,1.25734858845091,7.955,10,0.414168250789606,95.2475,1904.95
"0","20","1","50%","var",0.000262748993511597,0.0668055555555557,0,0.000380723500034353,0.0151249999999999,0,0.00637074610234572,0.214680555555554,85.8722222222222
"0","20","1","97.5%","mean",1.53499745316018,24.259875,30,1.48312545598314,8.99625,10,0.842325799228471,95.505,1910.1
"0","20","1","97.5%","var",0.000595414261520378,0.168090972222223,0,0.00152263555225624,0.0415868055555556,0,0.0194904860849744,0.449152777777778,179.661111111111
"0","20","1","mean","mean",1.36159502756274,22.10405,30,1.27112313402293,7.9166,10,0.384297577298538,95.2216,1904.432
"0","20","1","mean","var",0.000284260151632462,0.0744013888888889,0,0.000504535057720071,0.0178144444444444,0,0.00709734407495078,0.288418888888889,115.367555555556
"0","20","1","var","mean",0.00594204823661205,1.48438368434343,0,0.0100682800264675,0.371966101010101,0,0.0688293213990997,0.0699256969696971,27.9702787878787
"0","20","1","var","var",2.34221987721344e-08,0.00153398613254459,0,1.33930603986669e-07,8.8242032672403e-05,0,2.1897883604387e-05,0.511539919155755,81846.3870649208
"0","20","10","2.5%","mean",1.22824649455541,19.647125,30,1.12955570627988,6.319,10,-0.0528367054477037,94.956125,1899.1225
"0","20","10","2.5%","var",0.000106924027028418,0.0249777777777776,0,8.016841378123e-05,0.00420347222222222,0,0.00160381237030057,0.0679916666666668,27.1966666666667
"0","20","10","50%","mean",1.3708136372458,21.8875,30,1.26607950206093,7.9,10,0.395345355924194,95.24,1904.8
"0","20","10","50%","var",0.000281588055492025,0.0669444444444443,0,0.000414435069828048,0.0159583333333333,0,0.00504818383822667,0.207125,82.85
"0","20","10","97.5%","mean",1.52711995853224,24.428125,30,1.58323437212952,8.853875,10,0.822205354780913,95.497625,1909.9525
"0","20","10","97.5%","var",0.000624744942317873,0.150833333333333,0,0.00133181523260774,0.0390305555555555,0,0.019393528978945,0.596016666666664,238.406666666666
"0","20","10","mean","mean",1.37286380746057,21.9325,30,1.29008905410454,7.82705,10,0.38347107067862,95.22375,1904.475
"0","20","10","mean","var",0.000289722029275444,0.073065,0,0.00051120124346098,0.0170736111111111,0,0.00674573013049481,0.277045277777778,110.818111111111
"0","20","10","var","mean",0.00677119112281425,1.70804065656566,0,0.0190096044495512,0.506247017676768,0,0.0584022176493578,0.0291744318181818,11.6697727272727
"0","20","10","var","var",2.0554584338603e-08,0.00119393744887143,0,1.26938760925071e-07,8.16459560886644e-05,0,2.4404988112653e-05,0.202879317474981,32460.690795997
"0","20","20","2.5%","mean",1.25197960155021,19.9515,30,1.11651795131898,6.65625,10,-0.0734732099759536,94.8945,1897.89
"0","20","20","2.5%","var",7.66080144314624e-05,0.0247756944444444,0,0.000108026042178013,0.00501319444444447,0,0.00175208563510277,0.077661111111112,31.0644444444444
"0","20","20","50%","mean",1.36258222729629,22.02,30,1.26386554626568,7.915,10,0.377680412147185,95.23,1904.6
"0","20","20","50%","var",0.000261301198353406,0.0659999999999999,0,0.000450781892071387,0.0172361111111111,0,0.00659989069946818,0.203249999999999,81.3
"0","20","20","97.5%","mean",1.50387713139342,23.964125,30,1.50300860536339,8.957625,10,0.746794093339916,95.50075,1910.015
"0","20","20","97.5%","var",0.000572771145588365,0.144666666666667,0,0.0010952109091728,0.0372444444444445,0,0.0228882054018165,0.585553472222224,234.221388888889
"0","20","20","mean","mean",1.36264767859167,22.05995,30,1.26628836997341,7.9406,10,0.343465335993719,95.1495,1902.99
"0","20","20","mean","var",0.000274587760795433,0.0704563888888889,0,0.000470228195963944,0.0176861111111111,0,0.00787905051590172,0.267771111111111,107.108444444444
"0","20","20","var","mean",0.00353592425871911,0.908164391414142,0,0.00883170275746394,0.322458727272727,0,0.0637178482603812,0.388010858585859,155.204343434343
"0","20","20","var","var",1.66951229415291e-08,0.000916876983648211,0,6.69016289819779e-08,6.9869224653947e-05,0,2.97438205619969e-05,0.146751083506672,23480.1733610675
"1","1","1","2.5%","mean",1.24855376454168,17.809,30,1.11141813273067,7.045125,10,0.679192944614242,91.349125,1826.9825
"1","1","1","2.5%","var",0.000131246912984003,0.0368416666666666,0,7.54637192416576e-05,0.00322569444444443,0,5.18078741074534e-05,0.0845868055555553,33.8347222222222
"1","1","1","50%","mean",1.41988753043159,21.13,30,1.22977967858722,8.1325,10,0.888141182471528,95.215,1904.3
"1","1","1","50%","var",0.000421507163342561,0.0864583333333334,0,0.000239561740282742,0.0104027777777778,0,0.000515651669317548,0.230902777777778,92.3611111111111
"1","1","1","97.5%","mean",1.6853844153874,24.033,30,1.41970170877803,8.998125,10,0.954682435958153,95.5555,1911.11
"1","1","1","97.5%","var",0.00121975824188415,0.218422916666666,0,0.000893554673226513,0.0281756944444445,0,0.00462544792005714,5.25579444444445,2102.31777777778
"1","1","1","mean","mean",1.43780086209287,21.00765,29.999,1.2486610253458,8.0506,10,0.870982345670791,94.9423,1898.846
"1","1","1","mean","var",0.000497294188565003,0.0998280555555556,0.001,0.000313935618074106,0.012255,0,0.00107755213749842,0.640993888888889,256.397555555556
"1","1","1","var","mean",0.014261419506801,2.87829669444444,0.000100000000000003,0.00827845250910844,0.31938903030303,0,0.00533176324945925,1.01046081818182,404.184327272727
"1","1","1","var","var",1.31182153028576e-07,0.00287348585694912,1e-04,6.32395511704948e-08,6.47045357899988e-05,0,5.24474842730488e-06,1.6576011551406,265216.184822497
"1","1","10","2.5%","mean",1.2478187631975,16.200125,30,1.09438142859154,6.280125,10,0.657735121255639,90.498625,1809.9725
"1","1","10","2.5%","var",0.000108029224972054,0.0261243055555556,0,9.25748967431278e-05,0.00460069444444442,0,6.53567560541791e-05,0.0901111111111108,36.0444444444444
"1","1","10","50%","mean",1.42826315380833,21.0075,30,1.2474285925923,8.0175,10,0.890967227769067,95.1775,1903.55
"1","1","10","50%","var",0.000423755589114768,0.0873333333333334,0,0.000310620929352596,0.0122361111111111,0,0.000561955660180874,0.202291666666666,80.9166666666667
"1","1","10","97.5%","mean",1.85301789285291,24.043875,30,1.59302367948254,9.138875,10,0.965192474629531,95.522875,1910.4575
"1","1","10","97.5%","var",0.00180584950057574,0.211874305555556,0,0.00149058881421421,0.0336861111111111,0,0.00549740034471951,5.09233888888889,2036.93555555555
"1","1","10","mean","mean",1.46289045906479,20.71695,30,1.27901543569278,7.88655,10,0.857780688451163,94.7602,1895.204
"1","1","10","mean","var",0.000569202312236484,0.0977252777777778,0,0.000408098196131792,0.0136213888888889,0,0.00111735235713469,0.700332222222222,280.132888888889
"1","1","10","var","mean",0.02330983210159,4.01888631060606,0,0.0152264406723799,0.491906411616162,0,0.00910908552410173,2.17440096969697,869.760387878787
"1","1","10","var","var",2.65871566853479e-07,0.00230444009376169,0,1.43967110618324e-07,5.00632506391072e-05,0,4.21841730659698e-06,1.84467125498691,295147.400797905
"1","1","20","2.5%","mean",1.24898507398501,17.442125,30,1.14045434945044,6.60825,10,0.664865462793022,88.580375,1771.6075
"1","1","20","2.5%","var",0.000127233253675071,0.033175,0,0.00011416209075231,0.00544791666666666,0,6.74278239415448e-05,0.077414583333333,30.9658333333333
"1","1","20","50%","mean",1.4659798663933,20.4725,30,1.28812940339048,7.765,10,0.88057906816374,95.1875,1903.75
"1","1","20","50%","var",0.000511536919124915,0.0949166666666665,0,0.000399913424292702,0.0146944444444444,0,0.000583213859007526,0.215694444444445,86.2777777777778
"1","1","20","97.5%","mean",1.72080416675579,24.025375,30,1.51374974993952,8.77,10,0.959030136258226,95.456,1909.12
"1","1","20","97.5%","var",0.00163880982819728,0.24150625,0,0.00120798391926733,0.0315270833333333,0,0.00616985457212591,6.27924097222222,2511.69638888889
"1","1","20","mean","mean",1.47626449798403,20.51345,30,1.30265582771805,7.73275,10,0.857921946128981,94.5571,1891.142
"1","1","20","mean","var",0.00062522812444914,0.1090575,0,0.000487775210529455,0.0156663888888889,0,0.00125358511949532,0.843629444444445,337.451777777778
"1","1","20","var","mean",0.0216587651983542,3.69847459343434,0,0.0135902565376458,0.388217361111111,0,0.00717514594041997,3.37227584848485,1348.91033939394
"1","1","20","var","var",2.25725823874494e-07,0.00316195830613231,0,1.13722350448429e-07,5.33181115943384e-05,0,2.4239238913532e-06,2.81403275784419,450245.241255069
"1","10","1","2.5%","mean",1.3017260369862,16.30625,30,1.1218845110982,6.65925,10,0.611291220141306,90.8695,1817.39
"1","10","1","2.5%","var",0.000122207385969976,0.0320715277777779,0,9.52504755549575e-05,0.00422013888888888,0,8.79404370597793e-05,0.072507638888889,29.0030555555556
"1","10","1","50%","mean",1.5343542170092,19.555,30,1.26854698509791,7.885,10,0.872128315019379,95.1925,1903.85
"1","10","1","50%","var",0.000481299131214538,0.0892361111111113,0,0.00031606273204276,0.0129722222222222,0,0.0006633635530328,0.2435,97.4
"1","10","1","97.5%","mean",1.84135127954314,23.04975,30,1.50202090501496,8.9155,10,0.948613033949312,95.487625,1909.7525
"1","10","1","97.5%","var",0.00161295123666989,0.20413125,0,0.00108796351715877,0.0367222222222221,0,0.00772018620352496,6.35707986111112,2542.83194444444
"1","10","1","mean","mean",1.52963457340237,19.79235,30,1.27030027091493,7.92375,10,0.845890889226251,94.76455,1895.291
"1","10","1","mean","var",0.000585922892214997,0.0919947222222222,0,0.000402453279373981,0.0142263888888889,0,0.00146544846869903,0.8468425,338.737
"1","10","1","var","mean",0.021989717512501,3.40622093686869,0,0.0110703193512552,0.376737058080808,0,0.0074246686815165,1.48494196717172,593.976786868687
"1","10","1","var","var",1.30413656249964e-07,0.00200168684834456,0,1.18097581965075e-07,5.47704260973936e-05,0,4.65690305279867e-06,2.77961918376754,444739.069402806
"1","10","10","2.5%","mean",1.30977861360048,15.70375,30,1.12097104536966,5.92375,10,0.715493095883056,90.44325,1808.865
"1","10","10","2.5%","var",0.000167467817319111,0.0270590277777779,0,0.00011306435234809,0.00428402777777778,0,9.42214370979357e-05,0.0815611111111111,32.6244444444444
"1","10","10","50%","mean",1.53295738954755,19.5725,30,1.30327717910926,7.675,10,0.888868856762035,95.215,1904.3
