"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.25","0.25","many2many","same","mean","var",2,"jaccard",0.000108222737950033,0.000292765790862097
"0.25","0.25","many2many","same","mean","var",2,"N",0.0405528926352228,0.0405528926352228
"0.25","0.25","many2many","same","mean","var",2,"rda",0.000347480252226158,0.000798237225041747
"0.25","0.25","many2many","same","mean","var",2,"S",0.00084938418928026,0.00128276289367152
"0.25","0.25","many2many","same","var","mean",1,"jaccard",0.0112415163866769,0.0130344197389444
"0.25","0.25","many2many","same","var","mean",1,"N",0.0274384521530752,0.0274384521530752
"0.25","0.25","many2many","same","var","mean",1,"rda",0.000935940099475209,0.00109849741160003
"0.25","0.25","many2many","same","var","mean",1,"S",0.0463896611873685,0.0429336317281581
"0.25","0.25","many2many","same","var","mean",2,"jaccard",0.00171173656580868,0.00240578424025818
"0.25","0.25","many2many","same","var","mean",2,"N",0.134995579251199,0.134995579251199
"0.25","0.25","many2many","same","var","mean",2,"rda",0.00740625520563717,0.0127536582690022
"0.25","0.25","many2many","same","var","mean",2,"S",0.12427932264966,0.127416146160412
"0.25","0.25","many2many","same","var","var",1,"jaccard",3.79873695185534e-08,1.80438238042418e-07
"0.25","0.25","many2many","same","var","var",1,"N",0.00072235507035135,0.00072235507035135
"0.25","0.25","many2many","same","var","var",1,"rda",3.06419850760318e-09,1.17574661927748e-08
"0.25","0.25","many2many","same","var","var",1,"S",9.16910351540564e-07,3.37826521570414e-06
"0.25","0.25","many2many","same","var","var",2,"jaccard",1.07178235132754e-08,1.20417350539654e-07
"0.25","0.25","many2many","same","var","var",2,"N",0.00163529840423259,0.00163529840423259
"0.25","0.25","many2many","same","var","var",2,"rda",1.58556474668181e-07,7.33498615260605e-07
"0.25","0.25","many2many","same","var","var",2,"S",4.16606160506925e-07,2.51071672141922e-06
"0.25","0.25","one2many","all","2.5%","mean",1,"jaccard",0.348901651647324,0.208973493771715
"0.25","0.25","one2many","all","2.5%","mean",1,"N",-0.474741710582587,-0.474741710582587
"0.25","0.25","one2many","all","2.5%","mean",1,"rda",0.0712646455864841,0.0170198708777093
"0.25","0.25","one2many","all","2.5%","mean",1,"S",-0.432447372165638,-0.462357714173935
"0.25","0.25","one2many","all","2.5%","mean",2,"jaccard",0.357023160027115,0.248720538944176
"0.25","0.25","one2many","all","2.5%","mean",2,"N",-0.66810345621377,-0.66810345621377
"0.25","0.25","one2many","all","2.5%","mean",2,"rda",0.0553462333237118,0.0188606772044993
"0.25","0.25","one2many","all","2.5%","mean",2,"S",-0.663008080147102,-0.519704790623134
"0.25","0.25","one2many","all","2.5%","var",1,"jaccard",8.3938944300492e-05,0.000163037433080702
"0.25","0.25","one2many","all","2.5%","var",1,"N",6.49534248564293e-05,6.49534248564293e-05
"0.25","0.25","one2many","all","2.5%","var",1,"rda",2.06296632662338e-05,8.26965266355737e-06
"0.25","0.25","one2many","all","2.5%","var",1,"S",0.000165327519340029,0.000199261406785376
"0.25","0.25","one2many","all","2.5%","var",2,"jaccard",8.28181375156658e-05,0.000148783692313157
"0.25","0.25","one2many","all","2.5%","var",2,"N",3.78558761842519e-05,3.78558761842519e-05
"0.25","0.25","one2many","all","2.5%","var",2,"rda",1.38614901752258e-05,1.30668736211443e-05
"0.25","0.25","one2many","all","2.5%","var",2,"S",0.000161989997417645,0.00021996888224653
"0.25","0.25","one2many","all","50%","mean",1,"jaccard",0.51391286354853,0.374482068545323
"0.25","0.25","one2many","all","50%","mean",1,"N",0.0339344240459852,0.0339344240459852
"0.25","0.25","one2many","all","50%","mean",1,"rda",0.143688173339487,0.0808812419806459
"0.25","0.25","one2many","all","50%","mean",1,"S",0.0346256902418,-0.00722112677210951
"0.25","0.25","one2many","all","50%","mean",2,"jaccard",0.494078268071878,0.373069978896246
"0.25","0.25","one2many","all","50%","mean",2,"N",-0.00225821545167036,-0.00225821545167036
"0.25","0.25","one2many","all","50%","mean",2,"rda",0.142394271739108,0.0867483544061909
"0.25","0.25","one2many","all","50%","mean",2,"S",0.0191157766024975,-0.0351285888652158
"0.25","0.25","one2many","all","50%","var",1,"jaccard",0.000311847899176891,0.000702493131139097
"0.25","0.25","one2many","all","50%","var",1,"N",0.00894050033272108,0.00894050033272108
"0.25","0.25","one2many","all","50%","var",1,"rda",0.000137741221447225,0.000156360358187636
"0.25","0.25","one2many","all","50%","var",1,"S",0.000581940515597621,0.00119893563217014
"0.25","0.25","one2many","all","50%","var",2,"jaccard",0.00029887914902311,0.000720343137803988
"0.25","0.25","one2many","all","50%","var",2,"N",0.00646876440916298,0.00646876440916298
"0.25","0.25","one2many","all","50%","var",2,"rda",9.69321855061048e-05,0.000130538478039077
"0.25","0.25","one2many","all","50%","var",2,"S",0.000585762126131818,0.00106988591562661
"0.25","0.25","one2many","all","97.5%","mean",1,"jaccard",0.634355782144907,0.577371936856614
"0.25","0.25","one2many","all","97.5%","mean",1,"N",0.568531591309461,0.568531591309461
"0.25","0.25","one2many","all","97.5%","mean",1,"rda",0.24805925125938,0.216088416759246
"0.25","0.25","one2many","all","97.5%","mean",1,"S",0.455622508266069,0.407665092447865
"0.25","0.25","one2many","all","97.5%","mean",2,"jaccard",0.661632611500738,0.55128212439858
"0.25","0.25","one2many","all","97.5%","mean",2,"N",0.649919589245311,0.649919589245311
"0.25","0.25","one2many","all","97.5%","mean",2,"rda",0.231858047294931,0.205041531445406
"0.25","0.25","one2many","all","97.5%","mean",2,"S",0.557551796747376,0.544898183817158
"0.25","0.25","one2many","all","97.5%","var",1,"jaccard",0.0011000136568331,0.00243654266862563
"0.25","0.25","one2many","all","97.5%","var",1,"N",0.0869288547299138,0.0869288547299138
"0.25","0.25","one2many","all","97.5%","var",1,"rda",0.000768271066065312,0.000980049906206249
"0.25","0.25","one2many","all","97.5%","var",1,"S",0.00135280640354968,0.00618174449467413
"0.25","0.25","one2many","all","97.5%","var",2,"jaccard",0.00132631904702076,0.00200822210931155
"0.25","0.25","one2many","all","97.5%","var",2,"N",0.0570644258611683,0.0570644258611683
"0.25","0.25","one2many","all","97.5%","var",2,"rda",0.000720128686963907,0.00174655350791565
"0.25","0.25","one2many","all","97.5%","var",2,"S",0.00173469630669307,0.00516454281997863
"0.25","0.25","one2many","all","mean","mean",1,"jaccard",0.505432421009826,0.375426384426745
"0.25","0.25","one2many","all","mean","mean",1,"N",0.0326121418124747,0.0326121418124747
"0.25","0.25","one2many","all","mean","mean",1,"rda",0.148259105848442,0.0913531959469117
"0.25","0.25","one2many","all","mean","mean",1,"S",0.0226098778492799,-0.0124553613554036
"0.25","0.25","one2many","all","mean","mean",2,"jaccard",0.504265470490823,0.388926755844805
"0.25","0.25","one2many","all","mean","mean",2,"N",-0.0236043557773077,-0.0236043557773077
"0.25","0.25","one2many","all","mean","mean",2,"rda",0.14403431243717,0.0926273607298437
"0.25","0.25","one2many","all","mean","mean",2,"S",0.000649768957652147,-0.00338557308128345
"0.25","0.25","one2many","all","mean","var",1,"jaccard",0.000410938222232318,0.000853693575013235
"0.25","0.25","one2many","all","mean","var",1,"N",0.0192865145645206,0.0192865145645206
"0.25","0.25","one2many","all","mean","var",1,"rda",0.000203581527442765,0.000257642352133277
"0.25","0.25","one2many","all","mean","var",1,"S",0.000614099435507195,0.00170773311800209
"0.25","0.25","one2many","all","mean","var",2,"jaccard",0.000424177327649237,0.000853631462649062
"0.25","0.25","one2many","all","mean","var",2,"N",0.0146012740156797,0.0146012740156797
"0.25","0.25","one2many","all","mean","var",2,"rda",0.00017105517953437,0.000298223590387623
"0.25","0.25","one2many","all","mean","var",2,"S",0.000705711549200687,0.00152480457273097
"0.25","0.25","one2many","all","var","mean",1,"jaccard",0.00579908449324943,0.00939686907043608
"0.25","0.25","one2many","all","var","mean",1,"N",0.0901822237727512,0.0901822237727512
"0.25","0.25","one2many","all","var","mean",1,"rda",0.00215406744921986,0.00268651052632291
"0.25","0.25","one2many","all","var","mean",1,"S",0.0548371214815165,0.0537346675625916
"0.25","0.25","one2many","all","var","mean",2,"jaccard",0.00719108528722475,0.00733402725488081
"0.25","0.25","one2many","all","var","mean",2,"N",0.151568250679799,0.151568250679799
"0.25","0.25","one2many","all","var","mean",2,"rda",0.0022860489451956,0.00295755912277774
"0.25","0.25","one2many","all","var","mean",2,"S",0.113285314459585,0.0920278954790249
"0.25","0.25","one2many","all","var","var",1,"jaccard",1.01382380554532e-07,3.85920007454864e-07
"0.25","0.25","one2many","all","var","var",1,"N",0.000597729442906512,0.000597729442906512
"0.25","0.25","one2many","all","var","var",1,"rda",4.10358128209689e-08,7.80252752097274e-08
"0.25","0.25","one2many","all","var","var",1,"S",1.24009108521237e-07,3.05549517314252e-06
"0.25","0.25","one2many","all","var","var",2,"jaccard",1.37438610300191e-07,2.9676407939211e-07
"0.25","0.25","one2many","all","var","var",2,"N",0.000344776527148754,0.000344776527148754
"0.25","0.25","one2many","all","var","var",2,"rda",4.4672526623203e-08,2.04527303401222e-07
"0.25","0.25","one2many","all","var","var",2,"S",3.25106053843868e-07,2.05052683016719e-06
"0.25","0.25","one2many","none","2.5%","mean",1,"jaccard",-0.088923997891066,-0.0494070853606174
"0.25","0.25","one2many","none","2.5%","mean",1,"N",-0.111031917703453,-0.111031917703453
"0.25","0.25","one2many","none","2.5%","mean",1,"rda",0.0437001259133464,0.0334936907069062
"0.25","0.25","one2many","none","2.5%","mean",1,"S",-0.168393198081759,-0.0886909206370174
"0.25","0.25","one2many","none","2.5%","mean",2,"jaccard",-0.0900730955830217,-0.00470190294390448
"0.25","0.25","one2many","none","2.5%","mean",2,"N",-0.120133524118078,-0.120133524118078
"0.25","0.25","one2many","none","2.5%","mean",2,"rda",0.043637653591348,0.0492110132050111
"0.25","0.25","one2many","none","2.5%","mean",2,"S",-0.117832089601794,-0.149247861838036
"0.25","0.25","one2many","none","2.5%","var",1,"jaccard",0.00484819575829163,0.00878168024246534
"0.25","0.25","one2many","none","2.5%","var",1,"N",0.0190815293139398,0.0190815293139398
"0.25","0.25","one2many","none","2.5%","var",1,"rda",9.55834168422923e-05,0.000962744763771113
"0.25","0.25","one2many","none","2.5%","var",1,"S",0.020700640722114,0.0314177345870518
"0.25","0.25","one2many","none","2.5%","var",2,"jaccard",0.009202837359338,0.0112789891348263
"0.25","0.25","one2many","none","2.5%","var",2,"N",0.0194167110779091,0.0194167110779091
"0.25","0.25","one2many","none","2.5%","var",2,"rda",0.000105970229459458,0.00145279695668519
"0.25","0.25","one2many","none","2.5%","var",2,"S",0.0166354127118245,0.0414177496545591
"0.25","0.25","one2many","none","50%","mean",1,"jaccard",0.00749277596321772,-0.0127852807423353
"0.25","0.25","one2many","none","50%","mean",1,"N",0.0213375766954058,0.0213375766954058
"0.25","0.25","one2many","none","50%","mean",1,"rda",0.0531860551724565,0.047959331293364
"0.25","0.25","one2many","none","50%","mean",1,"S",0.00693428388224642,-0.0332580684187063
"0.25","0.25","one2many","none","50%","mean",2,"jaccard",-0.00149793511587864,0.0365019870983248
"0.25","0.25","one2many","none","50%","mean",2,"N",0.00795252783239959,0.00795252783239959
"0.25","0.25","one2many","none","50%","mean",2,"rda",0.0512397545912856,0.0577429564082806
"0.25","0.25","one2many","none","50%","mean",2,"S",-0.0197682517439735,-0.0451681196933918
"0.25","0.25","one2many","none","50%","var",1,"jaccard",0.0214944695504517,0.0146527702190387
"0.25","0.25","one2many","none","50%","var",1,"N",0.0528741785392704,0.0528741785392704
"0.25","0.25","one2many","none","50%","var",1,"rda",0.000290375134247801,0.00267759289313888
"0.25","0.25","one2many","none","50%","var",1,"S",0.0522559829391046,0.0409047791372995
"0.25","0.25","one2many","none","50%","var",2,"jaccard",0.0180968586401501,0.0292468627296772
"0.25","0.25","one2many","none","50%","var",2,"N",0.050265493996854,0.050265493996854
"0.25","0.25","one2many","none","50%","var",2,"rda",0.000280104115078473,0.00406376636347403
"0.25","0.25","one2many","none","50%","var",2,"S",0.0489787717905947,0.0644114665464243
"0.25","0.25","one2many","none","97.5%","mean",1,"jaccard",0.106774290556468,0.0518110121387155
"0.25","0.25","one2many","none","97.5%","mean",1,"N",0.138143309200503,0.138143309200503
"0.25","0.25","one2many","none","97.5%","mean",1,"rda",0.0655552862579424,0.0744685165281037
"0.25","0.25","one2many","none","97.5%","mean",1,"S",0.143083779823623,0.0239223687562301
"0.25","0.25","one2many","none","97.5%","mean",2,"jaccard",0.0773892772513003,0.0511264582046276
"0.25","0.25","one2many","none","97.5%","mean",2,"N",0.143235027944614,0.143235027944614
"0.25","0.25","one2many","none","97.5%","mean",2,"rda",0.0628464277751016,0.083621067953291
"0.25","0.25","one2many","none","97.5%","mean",2,"S",0.110263262711131,0.0766541999109753
"0.25","0.25","one2many","none","97.5%","var",1,"jaccard",0.0462298792596646,0.0246107093754816
"0.25","0.25","one2many","none","97.5%","var",1,"N",0.115076833542623,0.115076833542623
"0.25","0.25","one2many","none","97.5%","var",1,"rda",0.000839822864259571,0.00479904497129603
"0.25","0.25","one2many","none","97.5%","var",1,"S",0.110939171242084,0.0943480213076969
"0.25","0.25","one2many","none","97.5%","var",2,"jaccard",0.0480252220085829,0.0705537931766171
"0.25","0.25","one2many","none","97.5%","var",2,"N",0.101397132185747,0.101397132185747
"0.25","0.25","one2many","none","97.5%","var",2,"rda",0.00072706105866644,0.0101071159039573
"0.25","0.25","one2many","none","97.5%","var",2,"S",0.105622962616808,0.0843726040332742
"0.25","0.25","one2many","none","mean","mean",1,"jaccard",0.00512445748246228,-0.00593708135127028
"0.25","0.25","one2many","none","mean","mean",1,"N",0.0107636841929265,0.0107636841929265
"0.25","0.25","one2many","none","mean","mean",1,"rda",0.0534586136375031,0.0504006001867707
"0.25","0.25","one2many","none","mean","mean",1,"S",0.00723524198093311,-0.0295689687159361
"0.25","0.25","one2many","none","mean","mean",2,"jaccard",-0.00567699811314692,0.0282932571214978
"0.25","0.25","one2many","none","mean","mean",2,"N",0.00551715412265659,0.00551715412265659
"0.25","0.25","one2many","none","mean","mean",2,"rda",0.0520160933385997,0.0606883865745484
"0.25","0.25","one2many","none","mean","mean",2,"S",-0.0160962653571691,-0.0297268707554471
"0.25","0.25","one2many","none","mean","var",1,"jaccard",0.0229633068323438,0.0153753727944921
"0.25","0.25","one2many","none","mean","var",1,"N",0.0570926593150506,0.0570926593150506
"0.25","0.25","one2many","none","mean","var",1,"rda",0.000322304226392069,0.00267465969309345
"0.25","0.25","one2many","none","mean","var",1,"S",0.0569259896773715,0.0562317022895341
"0.25","0.25","one2many","none","mean","var",2,"jaccard",0.0226659501416237,0.032363154940248
"0.25","0.25","one2many","none","mean","var",2,"N",0.0534861086835546,0.0534861086835546
"0.25","0.25","one2many","none","mean","var",2,"rda",0.000314993453146241,0.00500746200697983
"0.25","0.25","one2many","none","mean","var",2,"S",0.0520001103269513,0.0644045293186043
"0.25","0.25","one2many","none","var","mean",1,"jaccard",0.00252827104488453,0.00153823499393551
"0.25","0.25","one2many","none","var","mean",1,"N",0.00406474886406341,0.00406474886406341
"0.25","0.25","one2many","none","var","mean",1,"rda",3.87704768664213e-05,0.000219037346865159
"0.25","0.25","one2many","none","var","mean",1,"S",0.00513577032937507,0.00155798017131121
"0.25","0.25","one2many","none","var","mean",2,"jaccard",0.00183775706493206,0.000452928813895758
"0.25","0.25","one2many","none","var","mean",2,"N",0.00426631504721022,0.00426631504721022
"0.25","0.25","one2many","none","var","mean",2,"rda",2.82192774833049e-05,0.000151898972835584
"0.25","0.25","one2many","none","var","mean",2,"S",0.00404773143919249,0.00647910601337457
"0.25","0.25","one2many","none","var","var",1,"jaccard",0.000147916406471991,2.94425599453923e-05
"0.25","0.25","one2many","none","var","var",1,"N",0.000715040471476911,0.000715040471476911
"0.25","0.25","one2many","none","var","var",1,"rda",3.67182944828683e-08,2.25296427389068e-06
"0.25","0.25","one2many","none","var","var",1,"S",0.000593211621591334,0.000731977664583052
"0.25","0.25","one2many","none","var","var",2,"jaccard",0.000124215391136154,0.000449862600985214
"0.25","0.25","one2many","none","var","var",2,"N",0.000534845712087105,0.000534845712087105
"0.25","0.25","one2many","none","var","var",2,"rda",2.68817582984007e-08,1.21008644544379e-05
"0.25","0.25","one2many","none","var","var",2,"S",0.000610826014891777,0.000251799841085947
"0.25","0.25","one2many","opposite","2.5%","mean",1,"jaccard",-0.181526687672497,0.438234941928565
